anchor,host_name,IP,avg_rtt,min_rtt,max_rtt,location
IN-31,iisc.ac.in,51.10.26.236,22.80188246,22.43873254,22.7165757,Berlin
IN-V2-134,github.com,192.168.1.1,1.173062441,0.889564835,0.876552652,Bengaluru
IN-33,www.irctc.in,203.129.227.105,12.8372242,12.72978129,13.64276973,Pimpri
IN-V2-229,meghalaya.gov.in,172.24.27.129,2.422199999,1.773649077,2.695600865,Sonipat
IN-V2-249,github.com,103.176.234.97,5.055818773,4.583191592,5.783857303,Bengaluru
IN-57,hathway.net,116.119.72.92,9.73827983,8.615328654,11.58210517,Delhi
IN-V2-249,sbi.co.in,103.77.109.140,16.52942174,16.16046452,17.17197946,Mumbai
IN-V2-208,startupindia.gov.in,192.168.0.1,0.643482835,0.581650507,0.238,Chennai
IN-V2-193,hathway.net,136.232.27.246,36.05115986,35.57987465,36.32227129,Navi Mumbai
IN-33,www.irctc.in,203.129.227.105,13.73598303,12.44977159,13.07765936,Pimpri
IN-39,sbi.co.in,192.168.5.100,0.709461331,1.252264083,0.761283321,Puducherry
IN-33,www.irctc.in,203.129.227.101,0.500627336,0.85870688,0.60822094,Pimpri
IN-39,metro.in,203.193.135.2,1.256599058,1.083842609,1.114618866,Nagpur
IN-V2-139,google.com,192.168.1.1,0.512996495,0.678806388,0.238,Hubballi
IN-13,hathway.net,122.186.246.13,32.03137467,26.04778511,38.68844767,Sasaram
IN-V2-51,hathway.net,136.232.27.246,33.27680737,33.31197433,34.00532718,Navi Mumbai
IN-44,hathway.net,61.246.138.73,24.67232732,23.51142579,24.69132256,Allahabad
IN-28,github.com,121.241.155.242,28.42012667,28.20479579,27.80230553,Chennai
IN-V2-134,paytm.in,192.168.1.1,1.426627505,0.796746948,3.566213031,Bengaluru
IN-V2-198,iisc.ac.in,13.71.49.222,27.51487102,27.73680567,28.27525843,Pune
IN-31,iisc.ac.in,59.144.62.33,1.208472376,1.966769146,1.576307761,Thiruvathapuram
IN-39,github.com,203.193.135.2,1.08204301,1.344154841,1.42025301,Puducherry
IN-39,iisc.ac.in,104.44.11.214,30.03843686,28.34136134,31.42548738,Mumbai
IN-V2-249,uidai.gov.in,103.176.234.97,1.9927768,2.529297231,3.124644167,Bangalore
IN-48,hathway.net,115.110.210.38,10.83793561,10.92055039,10.31528225,Delhi
IN-47,hathway.net,192.168.0.1,1.785664885,1.177099783,0.731669344,Lucknow
IN-V2-164,github.com,121.241.155.242,29.03754032,21.95326676,37.06250369,Thiruvathapur
IN-17,www.irctc.in,172.31.231.230,10.7620328,10.79870654,11.11458194,Mumbai
IN-31,metro.in,14.141.123.226,16.34285406,16.54998035,16.60546087,Chennai
IN-V2-198,metro.in,125.18.215.61,3.643462361,3.022966623,5.639898843,Bangalore
IN-31,github.com,116.119.72.22,3.597436024,4.153405833,3.670095607,Coimbatore
IN-V2-07,meghalaya.gov.in,172.26.110.162,4.974321464,4.743810347,5.654778414,Kolkata
IN-V2-208,iisc.ac.in,104.44.23.255,15.81067412,15.15625268,15.57442802,Chennai
IN-48,hathway.net,203.193.159.129,1.888060883,2.123010793,2.011925711,Dehradun
IN-33,www.irctc.in,182.79.141.56,5.231466316,5.813529678,5.359011861,Mumbai
IN-28,sbi.co.in,115.114.26.242,27.80667034,27.78729751,27.39027481,Chennai
IN-39,metro.in,192.168.5.100,1.823051096,0.50609815,1.796376972,Puducherry
IN-V2-164,metro.in,180.87.37.33,23.40553801,22.17613385,23.95159744,Chennai
IN-31,sbi.co.in,59.144.62.33,2.711558684,2.606816999,2.536731086,Thiruvathapuram
IN-17,hathway.net,203.193.172.1,2.954388492,1.749127325,2.906787074,Patna
IN-47,hathway.net,115.110.210.38,17.49207105,17.58490973,18.39521638,Delhi
IN-47,hathway.net,115.110.210.38,23.91273484,17.79869015,28.94065846,Delhi
IN-57,hathway.net,192.168.10.1,0.581161607,0.768483059,0.238,Kutabandh
IN-V2-164,startupindia.gov.in,192.168.9.254,0.232,0.22,0.238,Thiruvathapuram
IN-V2-249,airtel.in,103.176.234.97,3.071692132,2.625980311,3.408081644,Bangalore
IN-17,hathway.net,192.168.2.1,0.747306945,0.79909107,1.290072576,Patna
IN-31,jio.in,203.129.254.17,0.695254369,0.36566874,0.833832935,Coimbatore
IN-V2-198,uidai.gov.in,59.144.94.26,4.552033839,5.095217953,5.412776914,Bangalore
IN-19,hathway.net,125.16.149.129,7.533690468,6.872173584,8.090724264,Ranchi
IN-44,hathway.net,116.119.72.48,26.72707508,18.99699143,34.50031646,Delhi
IN-62,hathway.net,172.16.16.1,0.232,0.788638653,1.040826358,Bhopal
IN-44,hathway.net,61.246.138.73,24.67811605,23.67046267,24.1077681,Allahabad
IN-V2-208,google.com,142.250.62.66,1.946852499,2.243164316,1.518437896,Chennai
IN-V2-51,hathway.net,49.44.187.164,6.881535537,5.914528169,6.833131724,Chennai
IN-31,uidai.gov.in,59.160.204.110,7.97874181,7.933818509,8.626884408,Bangalore
IN-39,jio.in,136.232.208.209,8.593195023,9.282196947,8.341468887,Chennai
IN-31,github.com,59.144.62.33,2.503253747,2.317891368,2.047686088,Coimbatore
IN-48,hathway.net,172.31.2.69,37.97210166,38.26934506,38.62504278,Navi Mumbai
IN-31,iisc.ac.in,116.119.72.22,3.603062375,3.381831137,3.416189284,Delhi
IN-V2-249,uidai.gov.in,10.100.100.100,1.459805318,1.192356169,1.234295031,Bengaluru
IN-2,hathway.net,192.168.85.52,10.35871301,9.733624541,9.838047595,Dumka
IN-57,hathway.net,182.72.222.125,9.814065653,9.711046155,10.82114178,Bangalore
IN-V2-07,hathway.net,172.16.19.1,3.289699273,3.294120704,4.107915858,Kolkata
IN-39,sbi.co.in,49.44.187.171,9.19987675,8.920083399,9.43133381,Chennai
IN-V2-164,uidai.gov.in,121.244.53.25,1.177685808,1.24178217,1.427660796,Ernakulam
IN-2,meghalaya.gov.in,172.16.13.2,10.72879731,10.51128106,10.01224476,Dumka
IN-V2-30,hathway.net,116.119.109.16,5.373362035,5.792279753,5.91485161,Delhi
IN-48,hathway.net,115.110.210.38,11.41550663,10.51660203,11.06114792,Delhi
IN-V2-164,uidai.gov.in,192.168.9.254,0.540922635,0.281515471,0.238,Thiruvathapuram
IN-28,iisc.ac.in,203.129.222.145,12.09455234,12.06760912,12.34592852,Chennai
IN-V2-134,uidai.gov.in,122.187.95.97,5.097426991,4.189172345,5.533853299,Bangalore
IN-V2-30,hathway.net,192.168.1.1,0.548971424,0.25532219,0.238,Greater Noida
IN-V2-198,jio.in,3.33.130.190,10.39703303,10.83744874,11.56458754,Seattle
IN-28,uidai.gov.in,59.160.150.5,28.65777949,28.0978819,29.59492303,Ahmedabad
IN-V2-164,airtel.in,182.72.165.153,21.69148668,21.98379406,21.32108753,Bangalore
IN-31,iisc.ac.in,59.144.62.33,2.691690014,1.868285804,1.696134559,Thiruvathapuram
IN-V2-164,jio.in,103.121.26.101,0.420118418,0.914858016,0.430790807,Thiruvathapuram
IN-V2-229,hathway.net,136.232.27.246,38.02991785,37.43515602,37.28417123,Navi Mumbai
IN-V2-51,hathway.net,136.232.27.246,32.64767853,33.46592243,33.39244862,Navi Mumbai
IN-28,jio.in,59.160.150.5,26.22278639,25.91452747,27.23607152,Ahmedabad
IN-31,uidai.gov.in,59.160.204.110,7.758414721,8.090133684,8.845468207,Bangalore
IN-V2-134,sbi.co.in,223.178.56.1,4.905620438,4.261847583,5.67620731,Bangalore
IN-62,hathway.net,172.16.16.1,0.643543541,0.574069714,1.176074888,Bhopal
IN-V2-30,hathway.net,136.232.27.246,26.21408977,25.85381834,28.03304162,Navi Mumbai
IN-V2-198,airtel.in,192.168.1.1,0.232,0.511086808,0.779068214,Bengaluru
IN-39,uidai.gov.in,136.232.208.209,9.705191017,8.96005653,10.56733192,Chennai
IN-V2-249,108.117.11.94,10.100.100.100,1.21560588,0.72378826,1.234026951,Bengaluru
IN-48,hathway.net,192.168.10.1,1.219522381,0.691383466,1.057289889,Dehradun
IN-V2-164,uidai.gov.in,103.121.26.101,0.938471168,0.941384137,0.898080588,Thiruvathapuram
IN-47,hathway.net,115.113.247.57,2.192021193,1.937347884,3.20833949,Delhi
IN-19,hathway.net,125.16.149.129,6.852232794,6.653078803,8.538679418,Ranchi
IN-57,hathway.net,182.72.222.125,9.984984522,9.828191939,9.546443326,Bangalore
IN-V2-30,hathway.net,49.44.187.164,8.707008092,8.26536942,9.769175004,Chennai
IN-13,hathway.net,122.186.246.13,32.08177624,26.2313675,38.27331697,Sasaram
IN-V2-51,hathway.net,125.22.133.21,4.306078307,4.318301346,4.327703575,Faridabad
IN-V2-208,sbi.co.in,115.114.26.242,2.400307029,2.579879339,2.422596298,Chennai
IN-V2-208,airtel.in,192.168.0.1,0.556482902,0.436145439,0.238,Chennai
IN-2,meghalaya.gov.in,192.168.86.238,9.856848154,9.885983387,10.13768276,Jharkand
IN-V2-134,iisc.ac.in,51.10.44.158,10.47889628,9.339656969,11.69354544,Chennai
IN-V2-139,google.com,192.168.1.1,0.676636814,0.679078667,0.238,Hubballi
IN-V2-198,sbi.co.in,125.18.215.61,4.953022235,4.44412341,5.33521382,Bangalore
IN-28,jio.in,203.129.222.145,11.73171616,11.02220975,11.80283873,Chennai
IN-31,iisc.ac.in,192.168.0.2,0.534420801,1.127466748,0.508923919,Coimbatore
IN-31,metro.in,121.241.155.113,1.715571694,0.866758493,1.420020245,Ahmedabad
IN-54,nesac.gov.in,192.168.0.1,1.937811343,1.154877483,1.565010905,Shillong
IN-V2-134,uidai.gov.in,192.168.1.1,1.242031509,0.620417559,1.039362796,Bengaluru
IN-V2-198,github.com,104.44.11.254,25.4088702,24.83709535,25.48648962,Bengaluru
IN-V2-07,meghalaya.gov.in,192.168.29.1,0.521538481,1.309236479,1.618739357,Kolkata
IN-12,hathway.net,136.232.27.246,35.47687219,35.03873272,35.17971057,Navi Mumbai
IN-31,sbi.co.in,192.168.0.2,0.609432699,0.22,1.320332624,Coimbatore
IN-40,titan.co.in,219.65.63.245,16.00604495,5.722319882,26.49652722,Ahmedabad
IN-V2-51,hathway.net,116.119.109.76,5.562457693,5.022179901,6.424994949,Delhi
IN-V2-164,airtel.in,182.72.165.153,21.32098473,21.08693443,21.67439999,Bangalore
IN-12,meghalaya.gov.in,125.18.52.33,5.34077601,5.04961443,5.678935661,Haldia
IN-62,hathway.net,136.232.27.246,22.76000193,22.6194328,22.48262654,Navi Mumbai
IN-V2-198,sbi.co.in,116.119.61.127,10.11353095,9.403894374,11.32451396,Chennai
IN-47,hathway.net,192.168.0.1,0.849365806,0.598989216,0.767489115,Lucknow
IN-31,iisc.ac.in,116.119.72.22,3.97895686,3.246463655,3.992070893,Delhi
IN-V2-07,hathway.net,192.168.29.1,0.323552195,0.710736081,0.746667357,Kolkata
IN-V2-164,jio.in,150.222.14.43,24.80114275,24.37321523,26.0850256,Singapore
IN-V2-249,github.com,103.176.234.97,4.873540722,4.088155167,5.327139749,Bengaluru
IN-62,hathway.net,172.16.16.1,0.671784264,0.22,0.802891925,Bhopal
IN-V2-249,108.117.11.94,115.117.125.241,3.471770035,2.743761464,4.945858248,Bangalore
IN-V2-193,hathway.net,136.232.27.246,35.41464219,35.29841257,35.32333737,Navi Mumbai
IN-40,hathway.net,192.168.2.1,1.031551903,0.22,0.551217403,Gandhinagar
IN-V2-249,iisc.ac.in,13.71.49.222,17.53464945,16.67577027,17.59576848,Pune
IN-28,sbi.co.in,203.193.158.20,23.1790975,23.95957453,23.49447181,Chennai
IN-V2-134,startupindia.gov.in,192.168.1.1,0.671449272,0.642381547,1.13476744,Bengaluru
IN-57,www.irctc.in,192.168.10.1,0.232,0.765214074,1.288454378,Kutabandh
IN-28,airtel.in,203.129.222.145,11.71726104,10.85961865,11.66950706,Chennai
IN-31,airtel.in,116.119.72.22,2.602794222,3.139770075,3.474758755,Delhi
IN-44,www.irctc.in,116.119.72.48,31.59935536,23.87009116,38.57775711,Delhi
IN-V2-164,jio.in,3.33.130.190,20.96096401,20.88646253,21.45378569,Seattle
IN-V2-134,uidai.gov.in,59.144.94.26,5.828108487,5.613460178,6.98417506,Bangalore
IN-V2-208,sbi.co.in,192.168.0.1,0.240166996,0.492437191,0.362832096,Chennai
IN-39,sbi.co.in,203.193.135.2,1.402843781,1.296857602,1.606592329,Nagpur
IN-39,paytm.in,192.168.5.100,1.128569445,0.967781437,0.970506452,Puducherry
IN-19,hathway.net,182.79.164.37,14.94030339,14.74827889,15.67121797,Delhi
IN-V2-229,hathway.net,203.171.240.1,2.438481892,3.035962523,2.835778737,Dam Dam
IN-62,hathway.net,136.232.27.246,22.77820978,22.35306675,22.68781784,Navi Mumbai
IN-V2-249,iisc.ac.in,13.71.49.222,17.29462583,17.46041248,17.5545979,Pune
IN-V2-30,hathway.net,192.168.1.1,0.329877662,0.754322623,0.238,Greater Noida
IN-V2-249,jio.in,3.33.130.190,14.06550995,14.02185612,14.53572024,Seattle
IN-19,www.irctc.in,125.16.149.129,10.03196857,10.26000969,10.52797054,Ranchi
IN-19,hathway.net,182.79.164.37,15.12916646,14.09565623,15.3401267,Delhi
IN-39,github.com,192.168.5.100,0.533884383,0.883960681,0.942376532,Puducherry
IN-13,nesac.gov.in,192.168.10.1,0.284516092,0.588159983,0.80051737,Siliguri
IN-V2-198,sbi.co.in,192.168.1.1,0.827601841,0.22,0.383942948,Bengaluru
IN-V2-249,sbi.co.in,103.77.109.140,16.89059939,16.66158654,16.58869523,Mumbai
IN-2,hathway.net,192.168.29.1,2.187912605,1.362152501,3.159332228,Dumka
IN-V2-249,jio.in,3.33.130.190,14.40992751,13.89983148,14.87734987,Seattle
IN-31,github.com,192.168.0.2,0.232,0.532378431,1.198201531,Coimbatore
IN-48,hathway.net,115.110.210.38,10.42750112,9.987483797,11.37946744,Delhi
IN-57,hathway.net,116.119.72.92,10.71861248,9.975303281,11.32479716,Delhi
IN-V2-198,jio.in,192.168.1.1,0.27366364,0.476544427,1.182900248,Bengaluru
IN-V2-198,metro.in,192.168.1.1,0.731779864,0.746246794,0.689362778,Bengaluru
IN-V2-208,google.com,216.239.43.137,1.872714418,3.060690932,1.850837676,Mountain View
IN-V2-51,hathway.net,136.232.27.246,33.04557318,33.26931004,33.13354185,Navi Mumbai
IN-31,jio.in,192.168.0.2,1.164223211,0.97615576,0.915676848,Coimbatore
IN-39,iisc.ac.in,49.44.220.185,8.557196997,8.383907832,8.864362376,Navi Mumbai
IN-V2-07,meghalaya.gov.in,172.16.19.5,4.309605424,4.094663659,4.978924765,Kolkata
IN-48,hathway.net,136.232.27.246,36.81293154,37.29379082,37.29698325,Navi Mumbai
IN-V2-51,hathway.net,49.44.187.164,6.118461791,5.563181574,7.13232627,Chennai
IN-V2-07,hathway.net,136.232.27.246,38.6611861,39.20607589,39.10604064,Navi Mumbai
IN-V2-51,hathway.net,10.240.15.12,3.135182624,3.745401334,3.444966249,Patna
IN-48,hathway.net,115.110.210.38,10.77670195,10.89805481,10.76953174,Delhi
IN-V2-198,metro.in,192.168.1.1,0.87927508,0.787776894,0.543510747,Bengaluru
IN-V2-249,github.com,192.168.1.1,1.321376341,2.002370946,1.757869766,Bengaluru
IN-V2-229,hathway.net,172.24.27.129,1.937119627,1.447908859,2.550178267,Kolkata
IN-57,hathway.net,192.168.10.1,0.605630455,0.55529286,0.455973299,Kutabandh
IN-39,github.com,203.193.135.2,1.910486413,0.72158718,1.842043674,Puducherry
IN-48,hathway.net,192.168.10.1,0.335125663,0.365783167,1.130932973,Dehradun
IN-V2-164,airtel.in,117.241.78.1,2.337149418,2.045709021,3.279325116,Thiruvathapuram
IN-39,startupindia.gov.in,192.168.5.100,0.97547676,1.031401476,0.762582577,Puducherry
IN-V2-229,meghalaya.gov.in,203.171.240.1,3.456753121,2.040441998,2.576522885,Dam Dam
IN-19,hathway.net,192.168.0.1,1.137871899,0.953965274,2.203182602,Ranchi
IN-V2-134,iisc.ac.in,51.10.44.158,10.93197972,9.41674456,12.28783538,Chennai
IN-57,hathway.net,116.119.72.92,10.58201544,9.348877466,10.41316165,Delhi
IN-47,hathway.net,115.110.210.38,23.45591708,18.98638086,28.8584961,Delhi
IN-V2-51,hathway.net,136.232.27.246,33.29501947,33.22110819,33.12530834,Navi Mumbai
IN-39,startupindia.gov.in,192.168.5.100,0.565813312,0.645690839,1.380981388,Puducherry
IN-2,hathway.net,172.16.13.2,10.52464019,10.79907579,10.5794762,Dumka
IN-39,airtel.in,49.44.220.189,8.745251368,7.92576259,8.358877689,Navi Mumbai
IN-39,uidai.gov.in,136.232.208.209,9.538221994,8.148460092,10.31583111,Chennai
IN-19,hathway.net,192.168.0.1,1.131170224,1.176745523,0.874266098,Ranchi
IN-V2-249,iisc.ac.in,13.71.49.222,17.15505561,17.43603486,17.48215015,Pune
IN-41,hathway.net,136.232.113.217,5.933363863,6.914389908,6.189136666,Sarkhej
IN-57,hathway.net,182.72.222.125,9.718881145,10.31992302,9.588229403,Bangalore
IN-V2-249,github.com,10.100.100.100,1.184499644,1.012195181,1.403357581,Bengaluru
IN-44,www.irctc.in,125.18.238.202,26.41954059,23.89712057,28.67590662,Gurugram
IN-17,hathway.net,203.193.172.1,1.810847174,1.231540504,2.727265592,Patna
IN-2,hathway.net,10.21.248.1,6.026717489,4.603768445,8.671469064,Dumka
IN-V2-164,startupindia.gov.in,192.168.9.254,0.232,0.22,0.238,Thiruvathapuram
IN-V2-134,uidai.gov.in,192.168.1.1,0.99321553,1.008428052,0.641357334,Bengaluru
IN-19,hathway.net,192.168.0.1,1.171276583,0.618142678,1.657835816,Ranchi
IN-V2-51,171.76.87.191,152.52.174.61,3.602343716,4.146876165,4.415909787,New Delhi
IN-31,jio.in,14.141.123.226,15.89574569,16.06591337,16.39561931,Chennai
IN-62,hathway.net,172.16.16.1,0.798692296,0.376315761,1.179855028,Bhopal
IN-V2-30,hathway.net,182.64.8.1,4.909346231,3.351427129,5.223019961,Delhi
IN-41,hathway.net,192.168.150.1,0.514135192,0.601334294,1.070383323,Surat
IN-47,hathway.net,192.168.0.1,0.971730419,1.101550012,1.145017839,Lucknow
IN-47,hathway.net,203.190.147.33,2.14626785,1.895839274,2.155230827,Noida
IN-31,sbi.co.in,116.119.72.22,3.201921139,3.359868262,3.717640709,Delhi
IN-V2-208,jio.in,3.33.130.190,0.773413879,0.701637257,0.617932614,Seattle
IN-V2-249,uidai.gov.in,182.78.39.165,6.91931821,6.094323633,8.065172699,Mangalore
IN-V2-164,sbi.co.in,115.114.26.242,22.15858385,21.63419628,21.61393552,Chennai
IN-19,hathway.net,182.79.164.37,15.57927586,14.35327716,15.91687642,Delhi
IN-19,hathway.net,116.119.164.9,26.49145701,20.7328714,32.65166948,Chennai
IN-44,hathway.net,61.246.138.73,21.49202211,19.31881252,23.65594683,Allahabad
IN-V2-198,github.com,192.168.1.1,0.429218687,1.142663001,0.631121649,Bengaluru
IN-44,hathway.net,116.119.72.48,26.64956012,19.75110538,33.35833491,Delhi
IN-31,sbi.co.in,59.144.62.33,3.621712517,2.501510232,2.74017946,Thiruvathapuram
IN-V2-07,nesac.gov.in,192.168.29.1,1.466896982,0.751753959,1.107074676,Kolkata
IN-V2-30,hathway.net,182.64.8.1,6.494248599,5.02854035,6.369429454,Delhi
IN-V2-51,hathway.net,192.168.1.1,0.414435452,1.064003733,0.281041819,Greater Noida
IN-31,github.com,192.168.0.2,0.57029543,0.731308509,1.187116801,Coimbatore
IN-47,hathway.net,203.190.147.33,1.575287097,2.234798787,1.531891068,Noida
IN-2,hathway.net,192.168.29.1,2.05975389,1.226422249,3.264466543,Dumka
IN-V2-249,108.117.11.94,103.176.234.97,3.133219563,3.513471645,3.248601501,Bangalore
IN-2,meghalaya.gov.in,10.21.248.1,5.660687678,4.929620367,7.441550218,Dumka
IN-44,hathway.net,116.119.72.48,26.82766913,18.7812214,33.16520322,Delhi
IN-28,uidai.gov.in,192.168.0.1,0.877691496,0.22,1.042523692,Chennai
IN-47,www.irctc.in,203.190.147.33,1.411015161,0.984179425,1.288764486,Noida
IN-47,hathway.net,192.168.0.1,0.673293767,0.970187172,1.570101002,Lucknow
IN-62,titan.co.in,162.158.226.93,30.95470246,25.40279992,36.1872099,Mumbai
IN-57,www.irctc.in,182.72.222.125,6.235611327,6.320259365,6.710922807,Bangalore
IN-2,hathway.net,172.16.13.2,11.36797407,10.7225047,10.53968756,Dumka
IN-V2-249,github.com,192.168.1.1,1.691251272,0.854569159,1.773743244,Bengaluru
IN-28,jio.in,203.129.222.145,11.49024499,11.42804386,11.86492015,Chennai
IN-44,hathway.net,61.246.138.73,21.94069407,19.48197261,23.04316009,Allahabad
IN-28,iisc.ac.in,203.129.222.145,12.2631896,11.67719415,12.54889471,Chennai
IN-39,airtel.in,136.232.208.209,9.327424983,8.274645859,10.19760192,Chennai
IN-19,hathway.net,116.119.164.9,26.0669478,19.809199,32.67892795,Chennai
IN-V2-208,iisc.ac.in,192.168.0.1,0.357671139,0.22,0.386651361,Chennai
IN-39,iisc.ac.in,192.168.5.100,0.870482997,0.623151608,1.498330085,Puducherry
IN-31,iisc.ac.in,51.10.44.156,19.30967397,19.20369346,19.8212964,Chennai
IN-19,hathway.net,203.129.217.1,1.504455067,1.351850724,2.42854852,Ranchi
IN-28,github.com,203.193.158.20,23.46922055,23.75673399,23.80073357,Chennai
IN-31,iisc.ac.in,13.71.49.222,28.7964179,28.71369383,29.2255095,Pune
IN-31,iisc.ac.in,51.10.26.236,23.28405942,22.69547973,23.71673604,Berlin
IN-12,meghalaya.gov.in,116.119.72.56,7.569759769,5.051856093,9.497160122,Delhi
IN-31,uidai.gov.in,121.241.155.113,1.781791432,0.917623862,1.069268824,Ahmedabad
IN-44,hathway.net,61.246.138.73,21.85567633,19.57126641,23.96703112,Allahabad
IN-V2-198,github.com,51.10.26.232,26.34110157,25.44748586,28.84953744,Bengaluru
IN-57,hathway.net,116.119.72.92,9.759810834,9.585723691,10.97627602,Delhi
IN-19,www.irctc.in,192.168.0.1,0.987176918,0.728911162,0.906122097,Ranchi
IN-2,hathway.net,192.168.86.240,8.69748641,8.27163107,9.724236906,Dumka
IN-28,metro.in,59.160.150.5,34.84189551,28.10110463,41.13131153,Ahmedabad
IN-13,meghalaya.gov.in,192.168.10.1,0.582981873,0.775991058,0.539352636,Siliguri
IN-17,www.irctc.in,203.193.172.1,1.586539617,1.193745655,2.949788468,Patna
IN-48,hathway.net,203.193.159.129,1.296805937,1.81485852,2.095967723,Dehradun
IN-V2-249,paytm.in,182.78.39.165,4.385795702,4.716476752,4.925066655,Bengaluru
IN-V2-164,iisc.ac.in,192.168.9.254,0.232,0.706166369,0.238,Thiruvathapuram
IN-V2-164,metro.in,121.244.53.25,1.574229808,1.508212599,1.278352458,Ernakulam
IN-28,uidai.gov.in,59.160.204.110,35.15946016,34.4985152,35.57139645,Bangalore
IN-V2-51,171.76.87.191,152.52.174.61,4.042683129,3.826556659,3.800475611,New Delhi
IN-V2-51,hathway.net,49.44.187.164,6.046233183,5.71861461,6.380949004,Chennai
IN-28,sbi.co.in,203.129.222.145,11.77615181,11.40882652,11.69253815,Chennai
IN-V2-249,startupindia.gov.in,10.100.100.100,0.485137119,1.188529855,0.935965688,Bengaluru
IN-V2-249,airtel.in,103.176.234.97,3.213324794,2.603406774,3.449747756,Bangalore
IN-V2-164,metro.in,192.168.9.254,0.555520613,0.293098312,1.019508299,Thiruvathapuram
IN-39,iisc.ac.in,203.193.135.2,1.62864389,1.609900317,1.1326101,Nagpur
IN-V2-208,google.com,142.251.49.232,26.36629749,26.67611875,26.31663789,Mumbai
IN-V2-164,metro.in,121.244.53.25,0.814924073,1.463719197,1.203800442,Ernakulam
IN-V2-51,hathway.net,136.232.27.246,33.88176049,33.13812962,33.73707236,Navi Mumbai
IN-V2-134,paytm.in,192.168.1.1,2.062544614,0.39599267,3.237173433,Bengaluru
IN-39,iisc.ac.in,104.44.11.214,29.48430579,28.17437371,31.44258725,Mumbai
IN-39,metro.in,203.193.135.2,1.334234412,0.650624954,1.261676831,Nagpur
IN-19,hathway.net,192.168.0.1,1.210844267,1.438992706,1.868814046,Ranchi
IN-V2-229,hathway.net,203.171.240.1,2.655523565,2.846902198,2.670936405,Dam Dam
IN-28,iisc.ac.in,203.193.158.20,23.09989024,23.08772999,23.86773054,Chennai
IN-28,github.com,121.241.155.242,27.7989732,28.02117082,27.61879215,Chennai
IN-V2-193,meghalaya.gov.in,203.199.9.218,25.38772312,25.51301394,25.54881862,Gurgaon
IN-V2-51,171.76.87.191,192.168.1.1,0.436987224,0.22,0.91522986,Greater Noida
IN-V2-101,www.irctc.in,192.168.1.1,0.232,0.363214442,0.875029846,Pimpri-Chinchwad
